round_id,player_id,hole_id,shot_id,start_coords,end_coords,club,bearing,rating
42,12,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60440833603918, -0.2196525055445349)",3-Wood,286.97378621432694,0.9887628160059906
42,12,1,2,"(51.60440833603918, -0.2196525055445349)","(51.60309698879379, -0.2194025734093181)",3-Wood,286.7683948003312,0.7405291073856177
42,12,1,3,"(51.60309698879379, -0.2194025734093181)","(51.60302762882626, -0.21922340150898173)",LW,339.7593951558994,0.9994774424781069
43,12,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604459712108394, -0.21966318050422912)",Driver,286.97378621432694,0.901964425824361
43,12,1,2,"(51.604459712108394, -0.21966318050422912)","(51.60332047294826, -0.21929804167170563)",3-Wood,286.59084363788344,0.698949233951993
43,12,1,3,"(51.60332047294826, -0.21929804167170563)","(51.60305907782715, -0.21924749271634178)",LW,281.71112208551165,0.9657818586979234
44,12,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60471908795048, -0.22007207236264575)",Driver,286.97378621432694,0.26999547869186724
44,12,1,2,"(51.60471908795048, -0.22007207236264575)","(51.60400718607967, -0.21950887429735155)",4-Hybrid,296.3380086605804,0.6776313794257615
44,12,1,3,"(51.60400718607967, -0.21950887429735155)","(51.603430135612435, -0.21934792416743387)",8-Iron,285.52864849358434,0.5408957602718283
44,12,1,4,"(51.603430135612435, -0.21934792416743387)","(51.603031910570664, -0.219185723447606)",LW,285.4461014388995,0.9954972415266692
45,13,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60488312026878, -0.2198713316861064)",Driver,286.97378621432694,0.79858959023436
45,13,1,2,"(51.60488312026878, -0.2198713316861064)","(51.60374318968778, -0.21950040937062795)",3-Wood,288.8987505967754,0.9784170798845965
45,13,1,3,"(51.60374318968778, -0.21950040937062795)","(51.60347364242918, -0.21934500216456387)",8-Iron,290.2903091704809,0.5268445666219959
45,13,1,4,"(51.60347364242918, -0.21934500216456387)","(51.60300002236763, -0.21917583687535197)",SW,283.6098313054042,0.991598284631324
46,13,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605201348435216, -0.21981204093560425)",3-Wood,286.97378621432694,0.33581978452537786
46,13,1,2,"(51.605201348435216, -0.21981204093560425)","(51.604938961001736, -0.21974524403572834)",3-Hybrid,284.8223995688729,0.10291894696930776
46,13,1,3,"(51.604938961001736, -0.21974524403572834)","(51.6039130591887, -0.219260676126285)",3-Hybrid,284.8966365716849,0.7181704470083761
46,13,1,4,"(51.6039130591887, -0.219260676126285)","(51.60347310362751, -0.2192561559699299)",7-Iron,271.4019437527681,0.6552185430190359
46,13,1,5,"(51.60347310362751, -0.2192561559699299)","(51.603139498878335, -0.2193336263530681)",SW,272.22139914784486,0.8823919511985889
46,13,1,6,"(51.603139498878335, -0.2193336263530681)","(51.60298015113109, -0.21920159743071743)",SW,312.5764350211563,0.9927253629185873
47,14,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60406694812137, -0.2198523701331642)",Driver,286.97378621432694,0.590330587351647
47,14,1,2,"(51.60406694812137, -0.2198523701331642)","(51.60337766657702, -0.21948355433086378)",8-Iron,300.7600981813025,0.6039652478680102
47,14,1,3,"(51.60337766657702, -0.21948355433086378)","(51.60299898527894, -0.2193212940493216)",SW,305.62883171062424,0.9807416621098936
48,14,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60438981400441, -0.21947846208803526)",3-Wood,286.97378621432694,0.9665908936056179
48,14,1,2,"(51.60438981400441, -0.21947846208803526)","(51.60384207951698, -0.219421125195195)",7-Iron,280.02683074434583,0.17885534885797819
48,14,1,3,"(51.60384207951698, -0.219421125195195)","(51.60342968424078, -0.2191639013782885)",SW,282.7277130344838,0.6850845152829685
48,14,1,4,"(51.60342968424078, -0.2191639013782885)","(51.60298600137413, -0.21931285283162003)",SW,259.14728658100097,0.9874728297838129
49,14,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60435351500618, -0.2196032739442608)",Driver,286.97378621432694,0.7281441804547544
49,14,1,2,"(51.60435351500618, -0.2196032739442608)","(51.60378339654727, -0.21964289485296454)",7-Iron,285.4546316701698,0.18559941980165326
49,14,1,3,"(51.60378339654727, -0.21964289485296454)","(51.60324518942849, -0.21905111803698668)",SW,298.3977320813273,0.7055404764528215
49,14,1,4,"(51.60324518942849, -0.21905111803698668)","(51.60309480862684, -0.21919695469699474)",SW,227.93307987743594,0.8905478145676536
50,14,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60523510087762, -0.2199242204627009)",3-Wood,286.97378621432694,0.14962038978679573
50,14,1,2,"(51.60523510087762, -0.2199242204627009)","(51.60440203857703, -0.21947291291229237)",7-Iron,287.3068342151803,0.7006556911293669
50,14,1,3,"(51.60440203857703, -0.21947291291229237)","(51.60390535573111, -0.21939613671483676)",7-Iron,279.71275177634357,0.16321951261197767
50,14,1,4,"(51.60390535573111, -0.21939613671483676)","(51.60311828895951, -0.2190006666867519)",PW,280.23975759788317,0.7001923174324375
50,14,1,5,"(51.60311828895951, -0.2190006666867519)","(51.60305368058609, -0.2192776023138695)",SW,198.8680796731827,0.9972506453375061
51,15,1,1,"(51.60576426300037, -0.22007174187974488)","(51.603722653990125, -0.219425544491399)",Driver,286.97378621432694,0.9653109698756941
51,15,1,2,"(51.603722653990125, -0.219425544491399)","(51.60310158597784, -0.2192816339578648)",SW,285.1970377666967,0.9488683564633318
52,15,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604081957020455, -0.21951945137758513)",Driver,286.97378621432694,0.565443897854019
52,15,1,2,"(51.604081957020455, -0.21951945137758513)","(51.6030773229009, -0.21954676729485562)",PW,285.00833932776885,0.6846592750246383
52,15,1,3,"(51.6030773229009, -0.21954676729485562)","(51.60304447425937, -0.2192599817091599)",SW,352.4860288490604,0.9734711148615176
53,15,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60465028493095, -0.21963076494659656)",Driver,286.97378621432694,0.21382970462169237
53,15,1,2,"(51.60465028493095, -0.21963076494659656)","(51.6032689355471, -0.21920045290917534)",4-Iron,283.63972448331634,0.9338467886913913
53,15,1,3,"(51.6032689355471, -0.21920045290917534)","(51.60305578633501, -0.2193142745601876)",SW,260.51814764479553,0.9906434678831276
54,15,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60521062447277, -0.22007196948340932)",Driver,286.97378621432694,0.09881122730383228
54,15,1,2,"(51.60521062447277, -0.22007196948340932)","(51.6049696885101, -0.2199612735150705)",3-Wood,290.96039075701964,0.05029539323282606
54,15,1,3,"(51.6049696885101, -0.2199612735150705)","(51.603409870212076, -0.2194345816509938)",4-Iron,290.4832369463267,0.7299863603035064
54,15,1,4,"(51.603409870212076, -0.2194345816509938)","(51.603021637132734, -0.2192134958051451)",SW,297.6355288888544,0.9986055615656563
55,15,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60381125984969, -0.21950337498739858)",Driver,286.97378621432694,0.8863658197715334
55,15,1,2,"(51.60381125984969, -0.21950337498739858)","(51.60313213778078, -0.2192531551964473)",SW,288.83213894297256,0.9385951129513954
56,16,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60569363664954, -0.22002282703982406)",Driver,286.97378621432694,0.02756928496152371
56,16,1,2,"(51.60569363664954, -0.22002282703982406)","(51.60513775159041, -0.2197251662946467)",5-Wood,286.4325525472569,0.41835763039137563
56,16,1,3,"(51.60513775159041, -0.2197251662946467)","(51.604732588187346, -0.21963502580575825)",5-Hybrid,283.0229630624501,0.5296744217053095
56,16,1,4,"(51.604732588187346, -0.21963502580575825)","(51.6038703290301, -0.21949493098130204)",5-Wood,283.1373797242453,0.893586377049395
56,16,1,5,"(51.6038703290301, -0.21949493098130204)","(51.603416910018105, -0.2192013440156318)",5-Hybrid,287.05369817248345,0.6778140783805329
56,16,1,6,"(51.603416910018105, -0.2192013440156318)","(51.60306275064427, -0.21911288226438624)",SW,264.30861713679013,0.9556904933652333
56,16,1,7,"(51.60306275064427, -0.21911288226438624)","(51.603074926474065, -0.21908088786594354)",SW,191.6246573888739,0.3351538234786944
56,16,1,8,"(51.603074926474065, -0.21908088786594354)","(51.603002350755425, -0.21931421932492018)",SW,193.55243227274661,0.9893572314516139
57,17,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60547018351523, -0.21987891842762525)",3-Wood,286.97378621432694,0.11864379450667953
57,17,1,2,"(51.60547018351523, -0.21987891842762525)","(51.60479998466014, -0.21991002711073893)",6-Iron,284.7285366994618,0.6665126530591742
57,17,1,3,"(51.60479998466014, -0.21991002711073893)","(51.60427749366807, -0.2196866223925757)",3-Wood,290.82881396301195,0.19171759414272677
57,17,1,4,"(51.60427749366807, -0.2196866223925757)","(51.60304017827158, -0.21943428947669552)",3-Wood,289.828742252117,0.7133390385068713
57,17,1,5,"(51.60304017827158, -0.21943428947669552)","(51.60299911538518, -0.2192882270383627)",SW,358.9955388803138,0.9065761325384807
58,17,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60445047038133, -0.2196706072205528)",Driver,286.97378621432694,0.9815811946162067
58,17,1,2,"(51.60445047038133, -0.2196706072205528)","(51.60356148368204, -0.21958703499183435)",3-Wood,286.96904518056294,0.4730769726104175
58,17,1,3,"(51.60356148368204, -0.21958703499183435)","(51.603265642841556, -0.21921071126086947)",SW,303.5378856146867,0.8232451140554886
58,17,1,4,"(51.603265642841556, -0.21921071126086947)","(51.60309465535785, -0.21924940516541788)",SW,262.89752285553806,0.8978516805550043
59,17,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60447604737888, -0.21967017587764323)",Driver,286.97378621432694,0.9705830468291655
59,17,1,2,"(51.60447604737888, -0.21967017587764323)","(51.60393303479304, -0.21966958648873525)",3-Wood,286.6686363788271,0.18320327691678917
59,17,1,3,"(51.60393303479304, -0.21966958648873525)","(51.60380069609572, -0.21961040215507427)",SW,295.6486276944312,0.16816905105496766
59,17,1,4,"(51.60380069609572, -0.21961040215507427)","(51.60338365927303, -0.21926162630890464)",8-Iron,295.9137389504899,0.6859455205563372
59,17,1,5,"(51.60338365927303, -0.21926162630890464)","(51.60303398836944, -0.21915926759885354)",SW,273.69394876507715,0.9900146062690454
60,17,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60433566515479, -0.21959886780187515)",Driver,286.97378621432694,0.9891936522356605
60,17,1,2,"(51.60433566515479, -0.21959886780187515)","(51.60374479648851, -0.21959007130860955)",3-Wood,285.47629929242703,0.1993710842590092
60,17,1,3,"(51.60374479648851, -0.21959007130860955)","(51.60348271739949, -0.21953227021369806)",SW,296.359113761818,0.3745339073336475
60,17,1,4,"(51.60348271739949, -0.21953227021369806)","(51.60311826454796, -0.21929448152512646)",SW,303.3091345542723,0.911224872902938
61,17,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604566990130905, -0.21971135951008983)",Driver,286.97378621432694,0.9035616763849526
61,17,1,2,"(51.604566990130905, -0.21971135951008983)","(51.60344820921659, -0.21930980722866597)",3-Wood,287.1469152032351,0.9952360100180401
61,17,1,3,"(51.60344820921659, -0.21930980722866597)","(51.60318728903052, -0.21920402095440458)",SW,279.7334109555057,0.8316951725986967
61,17,1,4,"(51.60318728903052, -0.21920402095440458)","(51.60317611137683, -0.21920974203101257)",SW,256.83506746694013,0.6004163757201405
61,17,1,5,"(51.60317611137683, -0.21920974203101257)","(51.603065670873384, -0.21927589067727485)",SW,258.0519563952523,0.9583576123640735
62,17,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60496943954797, -0.2197187602404148)",3-Wood,286.97378621432694,0.5441628362540158
62,17,1,2,"(51.60496943954797, -0.2197187602404148)","(51.60433715226003, -0.21963832127249222)",6-Iron,283.93472314144896,0.6822470751874592
62,17,1,3,"(51.60433715226003, -0.21963832127249222)","(51.6033203126895, -0.21888100404106176)",3-Wood,287.0613726820317,0.647005788412203
62,17,1,4,"(51.6033203126895, -0.21888100404106176)","(51.60317502530847, -0.21926142805177387)",SW,218.3632216888673,0.9263746452926477
63,18,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60470158306903, -0.2198030065462828)",Driver,286.97378621432694,0.8630004338853121
63,18,1,2,"(51.60470158306903, -0.2198030065462828)","(51.60380549708426, -0.21942606949120808)",6-Iron,288.7082841534783,0.9841687423458312
63,18,1,3,"(51.60380549708426, -0.21942606949120808)","(51.60335788850232, -0.219321269674309)",PW,283.66076129381986,0.5065202002146094
63,18,1,4,"(51.60335788850232, -0.219321269674309)","(51.603076457894254, -0.21925274990569932)",GW,284.3309938856216,0.9466519337070433
64,18,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60509568719222, -0.21987659252926187)",Driver,286.97378621432694,0.22827762661402043
64,18,1,2,"(51.60509568719222, -0.21987659252926187)","(51.60480736879689, -0.21978514193487475)",6-Iron,287.2005564160901,0.12033851339827684
64,18,1,3,"(51.60480736879689, -0.21978514193487475)","(51.60409052282441, -0.21956782288988008)",6-Iron,287.1356068411719,0.7893846474741736
64,18,1,4,"(51.60409052282441, -0.21956782288988008)","(51.603528985468365, -0.2191729257573008)",6-Iron,287.3190293752488,0.4764470782739798
64,18,1,5,"(51.603528985468365, -0.2191729257573008)","(51.60322913283262, -0.21921700178733625)",GW,262.3282153017136,0.7842714378291983
64,18,1,6,"(51.60322913283262, -0.21921700178733625)","(51.60304524028056, -0.2192962006914464)",GW,263.40879945225976,0.9948237785383893
65,19,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60339275588764, -0.21936015239875356)",Driver,286.97378621432694,0.7433187277640076
65,19,1,2,"(51.60339275588764, -0.21936015239875356)","(51.60304323119797, -0.21925083883690472)",SW,288.7612843432028,0.9893182445559668
66,19,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60335039327399, -0.21946464720963285)",Driver,286.97378621432694,0.7035684823758162
66,19,1,2,"(51.60335039327399, -0.21946464720963285)","(51.60308715847022, -0.2192645792759941)",SW,305.7059117144188,0.9377219912404733
67,19,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60377926200207, -0.2195008200306721)",Driver,286.97378621432694,0.6247354398109655
67,19,1,2,"(51.60377926200207, -0.2195008200306721)","(51.60328451712666, -0.21930537677747092)",SW,289.4078885951166,0.5676371214094822
67,19,1,3,"(51.60328451712666, -0.21930537677747092)","(51.6031029721673, -0.21925742869062537)",SW,284.9482683354994,0.8851422061637535
68,19,1,1,"(51.60576426300037, -0.22007174187974488)","(51.603493381051564, -0.21931783243150538)",Driver,286.97378621432694,0.967974609733139
68,19,1,2,"(51.603493381051564, -0.21931783243150538)","(51.602958244653145, -0.21920789605067334)",SW,279.7671449264716,0.9887235684699093
69,19,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60348629256875, -0.21928793569333385)",Driver,286.97378621432694,0.9786542284807749
69,19,1,2,"(51.60348629256875, -0.21928793569333385)","(51.60308487982054, -0.21924138845171426)",SW,276.1837259380752,0.9535357065846601
70,20,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60473227753226, -0.21971837742555575)",3-Wood,286.97378621432694,0.33584898889277226
70,20,1,2,"(51.60473227753226, -0.21971837742555575)","(51.603883020531605, -0.21945619233196026)",3-Wood,285.7801954993921,0.2132826517272055
70,20,1,3,"(51.603883020531605, -0.21945619233196026)","(51.60347730645494, -0.2193768356404017)",SW,284.37970456669314,0.5982877275535038
70,20,1,4,"(51.60347730645494, -0.2193768356404017)","(51.60298302372789, -0.21920160715080259)",SW,287.34634158600306,0.9932275825228906
71,20,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60420428494611, -0.21962947628012422)",3-Wood,286.97378621432694,0.9862520018537468
71,20,1,2,"(51.60420428494611, -0.21962947628012422)","(51.60362983851493, -0.21944308822130967)",7-Iron,288.4823427945498,0.4537241059874249
71,20,1,3,"(51.60362983851493, -0.21944308822130967)","(51.60327792548547, -0.21933110776894238)",SW,288.9693877180392,0.43326612883622384
71,20,1,4,"(51.60327792548547, -0.21933110776894238)","(51.60319300786755, -0.21929776811999704)",SW,290.8555037813497,0.4748852463533192
71,20,1,5,"(51.60319300786755, -0.21929776811999704)","(51.60305743494415, -0.21925610055155678)",SW,290.5382889558349,0.9385557999432825
72,20,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60431012772925, -0.21963271336399495)",3-Wood,286.97378621432694,0.9306216761072706
72,20,1,2,"(51.60431012772925, -0.21963271336399495)","(51.60350348644162, -0.21947743137296372)",6-Iron,287.17175906173793,0.3770462786274264
72,20,1,3,"(51.60350348644162, -0.21947743137296372)","(51.603044609868434, -0.2192417131615303)",SW,297.0382936013019,0.9936205307926681
73,20,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60401544901169, -0.21953386242570522)",Driver,286.97378621432694,0.9111519782748552
73,20,1,2,"(51.60401544901169, -0.21953386242570522)","(51.602988748986405, -0.21945679398043635)",PW,286.7543961058871,0.7181224747943344
73,20,1,3,"(51.602988748986405, -0.21945679398043635)","(51.60301302217641, -0.21925633735967118)",SW,12.44381327222311,0.9622393175129624
74,20,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60376872613089, -0.2194456348724412)",Driver,286.97378621432694,0.9882682824220219
74,20,1,2,"(51.60376872613089, -0.2194456348724412)","(51.60309283691884, -0.21922525227972237)",SW,285.74781769378177,0.9683703242233983
75,20,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60488386275504, -0.21977484064311692)",Driver,286.97378621432694,0.18497424266290735
